ItemID,Sentiment,SentimentText,clean_text,sentiment
319720,1,@KrisAllenmusic You should be proud!!    SO excited to see you on tour!!,you should be proud so excited to see you on tour,neutral
144250,0,@elolzabeth fuckin...kate winslet floated her ass to safety on the big door. Poor leo  poor lemon lovin' captain  poor dime :'-(,fuckinkate winslet floated her ass to safety on the big door poor leo poor lemon lovin captain poor dime,negative
356198,0,@Novaw0lf damnit i didn't  but neither did you so win!,damnit i didnt but neither did you so win,negative
1034554,1,love all these &quot;prophetic&quot; tweets! ,love all these quotpropheticquot tweets,neutral
351529,1,@mattwalshcv yes man ! i'm in the move now ,yes man im in the move now,neutral
553715,1,@WilliamHarryman hehe. same here. but i would like to take &quot;real&quot; #Buddhism further by making it more secular than it already is ,hehe same here but i would like to take quotrealquot further by making it more secular than it already is,neutral
351630,0,@NicoleHendry lucky you ,lucky you,negative
925921,0,Is upset I have to work today and its soooooo glorious outside! ,is upset i have to work today and its soooooo glorious outside,negative
700434,1,getting back on track ,getting back on track,neutral
252516,0,@kelleyella KTVA just said it was one house. My neighbor said it was an elderly couple in their 80s ,ktva just said it was one house my neighbor said it was an elderly couple in their s,negative
749583,1,@Don_J aww dont work too hard mr!!! tweet laterz ,aww dont work too hard mr tweet laterz,neutral
165342,1,"@gab_iii We're awesome!  I'm trying to get both, but whichever one I don't get will be hit up on the full US tour in March/April.",were awesome im trying to get both but whichever one i dont get will be hit up on the full us tour in marchapril,neutral
1023041,0,just spent 60 bucks... that i wasnt supposed to spend ,just spent bucks that i wasnt supposed to spend,negative
848495,0,i made a cake.. it deflated ,i made a cake it deflated,negative
764495,0,having a stupid ass barbecue for my stupid ass friends to eat stupid ass food before we go to a stupid ass party later. ,having a stupid ass barbecue for my stupid ass friends to eat stupid ass food before we go to a stupid ass party later,negative
474207,0,"@vagrantdead i'm sorry, hon   i hope you get to see her tomorrow, at least...",im sorry hon i hope you get to see her tomorrow at least,negative
526828,0,@WTFKatie OMG! haha i just started to REALLY like them to! ,omg haha i just started to really like them to,negative
921338,0,"i`ve got no money, no purse - no airtime....  mula day is a week away!!! got stolen at the armin van buuren do......!!!  swak!!!!",ive got no money no purse no airtime mula day is a week away got stolen at the armin van buuren do swak,negative
984818,0,@lieutfaber @laetha I have no time and no way to get over there besides! ,i have no time and no way to get over there besides,negative
31294,1,@AerylonBW Just started it.  This one is a shapeshifter story in Paris in the 1700's...  What're you writing this evening? ,just started it this one is a shapeshifter story in paris in the s whatre you writing this evening,neutral
506426,1,@YohanesKurnia welcome ,welcome,neutral
991473,0,It's doesn't look good for my oven today ,its doesnt look good for my oven today,negative
241509,1,@karlseguin jQuery is awesome ,jquery is awesome,neutral
399115,0,"@rocsidiaz done. Is Fantasia really on Twitter? Noticed she sent you a message, but she has no followers. I will add her it it's her ",done is fantasia really on twitter noticed she sent you a message but she has no followers i will add her it its her,negative
421313,1,@palingirl Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,get followers a day using wwwtweeterfollowcom once you add everyone you are on the train or pay vip,neutral
842734,1,"@icedmaple Its not predominantly American thing, I assure you ",its not predominantly american thing i assure you,neutral
750532,0,Getting the house ready for mom's bday BBQ. Sis is bringing the carne asada &amp; I'll be making the rest. Too bad I'll be working! Dang! ,getting the house ready for moms bday bbq sis is bringing the carne asada amp ill be making the rest too bad ill be working dang,negative
1006008,1,just downloaded Adobe Photoshop 7. May find my pics and remove the fat. ,just downloaded adobe photoshop may find my pics and remove the fat,neutral
722199,1,@davewest1 Did you see my intro to @helfystyle? ,did you see my intro to,neutral
46601,0,@allisonmarie23 I'm so glad I have my iPhone!! I wouldn't be able to let it out since the net is the same problem as the tv situation.. ,im so glad i have my iphone i wouldnt be able to let it out since the net is the same problem as the tv situation,negative
914864,0,I was feeling fairly awesome until I opened my electric bill. ,i was feeling fairly awesome until i opened my electric bill,negative
70616,0,@AndThisIsEmily emily ,emily,negative
192378,0,@iamashlee Oh no! I'm sorry  I have extra tickets for the Winnipeg and Minneapolis shows if you're interested in taking a road trip?,oh no im sorry i have extra tickets for the winnipeg and minneapolis shows if youre interested in taking a road trip,negative
472443,0,@unclejunebugg ,,negative
5798,0, no transformers. Bad mood. Hungry shit just keeps adding on. Ok got food maybe a turn for the better,no transformers bad mood hungry shit just keeps adding on ok got food maybe a turn for the better,negative
282099,1,"@loz_xx lol tis isnt it   hay check out my page, i finally worked out how to make it perrrrdy ",lol tis isnt it hay check out my page i finally worked out how to make it perrrrdy,neutral
351519,1,@mattstout Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos! ,thought you might be interested in see whos viewing your photos,neutral
294497,0,@Markeybee Baby  What's wrong?? &lt;3,baby whats wrong lt,negative
961471,0,"it's all right, ok, i'ts so much better witout you ! ",its all right ok its so much better witout you,negative
256270,1,@iwantblood lol that's always a good plan  i want to gooo,lol thats always a good plan i want to gooo,neutral
214802,1,"@JavaOneConf Favorite part of #CommunityOne?  TBH, The Spazmatics. The sessions were good, but that band was GREAT! ",favorite part of tbh the spazmatics the sessions were good but that band was great,neutral
982931,0,Listening to the saturdays. photographing clothes to part with. ,listening to the saturdays photographing clothes to part with,negative
104679,1,@big_teeth Mucho thanks. We're kinda fond of our space too. ,mucho thanks were kinda fond of our space too,neutral
778404,0,Got to school too soon the ten min bell hasn't even rang ,got to school too soon the ten min bell hasnt even rang,negative
482319,1,"@TheRealAmz Works like a charm, thanks a lot! Ou devrais-je dire merci beaucoup? ",works like a charm thanks a lot ou devraisje dire merci beaucoup,neutral
172235,1,@girlonlaptop whoa! thank you for the #FF mention ,whoa thank you for the mention,neutral
131257,0,"@cindyli ugh, not again ",ugh not again,negative
213538,0,@jaredmaine i really wanted to be in Cali right now  but Brazil is way too far from there! come to Brazil and hang with us! ,i really wanted to be in cali right now but brazil is way too far from there come to brazil and hang with us,negative
460418,1,@swaych both? ,both,neutral
413681,1,@shannonstar SHAUN SMITH! IM WATCHING HIS AUDITION! (Y) GOT THE FREE DVD!! ,shaun smith im watching his audition y got the free dvd,neutral
888134,1,i love my 559 friends..! they're awesome. can't wait to see my 831 friends tomorrow.. woo ,i love my friends theyre awesome cant wait to see my friends tomorrow woo,neutral
805231,0,I feel rancid at the thought of going back to work ,i feel rancid at the thought of going back to work,negative
979494,1,@LeaLunacy Make a videoblog! ,make a videoblog,neutral
838252,0,"@hopelessfangirl yeah, sadly they have no chance ",yeah sadly they have no chance,negative
518661,1,@vennie718 ooo...use the one with you and edward ,ooouse the one with you and edward,neutral
871382,0,i wanted to see adventureland and it never came out at tuggerah!!! ,i wanted to see adventureland and it never came out at tuggerah,negative
245802,0,@katdogs  hehe whenever i get the money to go that is. im terrible with saving! i miss england ,hehe whenever i get the money to go that is im terrible with saving i miss england,negative
662783,1,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net",cool music collection can be used for nonintrusive background music music from keygens,neutral
600872,1,Bed time for me!  Night guys! xxxxx,bed time for me night guys xxxxx,neutral
292276,0,"@macayli_noelle Aww, i feel ya! I want to go to sleep soon, but i dont know how thats gonna work out with that thing living in my closet  ",aww i feel ya i want to go to sleep soon but i dont know how thats gonna work out with that thing living in my closet,negative
12444,1,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail??? I want to write with you but I cant =(,quotquotyou are the best i love you can you give me your email i want to write with you but i cant,neutral
524326,0,@tomguilmette Happy birthday you old bahstard...I turn 35 this year ,happy birthday you old bahstardi turn this year,negative
966041,1,It's QQ time ^^ 260th uppdateee!! ,its qq time th uppdateee,neutral
